index_row(0);index_name(1);WSI_relative_path(2);WSI_name(3);background_R(4);background_G(5);background_B(6);absorption_R(7);absorption_G(8);absorption_B(9);cov_mat_r0c0(10);r0c1(11);r0c2(12);r1c0(13);r1c1(14);r1c2(15);r2c0(16);r2c1(17);r2c2(18);eigen_vector_dominant_element0(19);eigen_vector_dominant_element1(20);eigen_vector_dominant_element2(21);eigen_vector_sub_dominant_element0(22);eigen_vector_sub_dominant_element1(23);eigen_vector_sub_dominant_element2(24);eigen_vector_residual_element0(25);eigen_vector_residual_element1(26);eigen_vector_residual_element2(27);eigen_value_dominant(28);eigen_value_sub_dominant(29);eigen_value_residual(30);H_E_angle_thresh(31);H_exclude_portion(32);E_exclude_portion(33);H_angle_degree(34);E_angle_degree(35);Matrix_RGBabsorption_to_HERes_r0Hc0R(36);r0Hc1G(37);r0Hc2B(38);r1Ec0R(39);r1Ec1G(40);r1Ec2B(41);r2RESc0R(42);r2RESc1G(43);r2RESc2B(44);H_max(45);E_max(46);H_mean_normalized_by_max(47);E_mean_normalized_by_max(48);H_std_normalized_by_max(49);E_std_normalized_by_max(50)
121.0;IMG0121;TCGA-B0-4691-01Z-00-DX1.789de56b-23df-47c5-a075-705edc9e6d44.svs;TCGA-B0-4691-01Z-00-DX1.789de56b-23df-47c5-a075-705edc9e6d44;255.0;255.0;255.0;0.1374559374319942;0.24653652104821216;0.14891603003171763;0.017119968251531135;0.02159551819198364;0.01062381880616304;0.02159551819198364;0.03065618158179178;0.015875543470517745;0.01062381880616304;0.015875543470517745;0.008945144682628895;0.5411291774845047;0.7469224944486691;0.3863754657862239;-0.7701813781880619;0.2557170983912036;0.5843196131251464;0.33763864999031273;-0.6137715803757628;0.713641779295297;0.05451392536652547;0.0018897260290645134;0.0003176431203618409;H_E_angle_thresh;0.01;0.01;-5.127663924358786;23.183521782048043;1.9420115157238231;0.12436010199920222;-0.8118491194097461;-1.5154882649958528;0.6777927960079443;1.2999482294303752;0.3376386499903127;-0.6137715803757627;0.7136417792952972;1.2844470323238313;0.564654449205374;0.06878562058525692;0.13492406512943791;0.07725270812338578;0.0786102898732731
122.0;IMG0122;TCGA-A3-3378-01Z-00-DX1.71ddeb47-c8e2-4ae8-b481-50f73c905e16.svs;TCGA-A3-3378-01Z-00-DX1.71ddeb47-c8e2-4ae8-b481-50f73c905e16;255.0;255.0;255.0;0.10498954304114318;0.20876155003943503;0.12965852487899962;0.005578319217294889;0.00946299610187485;0.004894918606523075;0.00946299610187485;0.01809092975686034;0.00967074496347881;0.004894918606523075;0.00967074496347881;0.005702155435283853;0.42354356997403486;0.7965295777997202;0.431452750627283;-0.7531301967768188;0.04495301210461822;0.6563338581892846;0.5033942302376535;-0.6029260803721472;0.6189300368947365;0.028361057690268004;0.0007476923105192378;0.0002626544086518343;H_E_angle_thresh;0.01;0.01;-7.513723787851632;15.394209357909855;2.1542444992282435;0.43186858311898385;-1.3314096428592757;-1.775919680281975;0.38207728242545913;1.8166060971164195;0.5033942302376534;-0.6029260803721471;0.6189300368947359;0.7279134841484389;0.4785213305952882;0.09870822098012506;0.13463194700352388;0.08899863007586341;0.08925598845763681
123.0;IMG0123;TCGA-B8-A54I-01Z-00-DX1.76B5A794-746B-47DC-A771-3B56F24EF28B.svs;TCGA-B8-A54I-01Z-00-DX1.76B5A794-746B-47DC-A771-3B56F24EF28B;255.0;255.0;255.0;0.09544967690337154;0.23037827079026696;0.15147279767596755;0.011115371561969007;0.013864920513578155;0.008005356225547947;0.013864920513578155;0.022032290910671517;0.013137111414119789;0.008005356225547947;0.013137111414119789;0.00815025265919857;0.49647811092386096;0.7454474682395232;0.4447668574306756;-0.8584855619792319;0.345811092673827;0.3787046712900909;0.12849912547047299;-0.5698445053512567;0.811643526724821;0.039104696205870995;0.0019989583603900137;0.00019426056557808412;H_E_angle_thresh;0.01;0.01;-4.91060708183795;24.59397078026086;2.0045569671108296;-0.008517767694488976;-0.3233409886321003;-1.6504500388880678;0.8291549867518992;0.8434377622370727;0.1284991254704732;-0.5698445053512569;0.8116435267248209;1.2674573215286555;0.48172530223674415;0.05538436668309531;0.16735912134042114;0.06297727388950938;0.07943397616558334
124.0;IMG0124;TCGA-B2-5639-01Z-00-DX1.96ee3f26-65d8-4c4a-ad5b-eb396627f5bb.svs;TCGA-B2-5639-01Z-00-DX1.96ee3f26-65d8-4c4a-ad5b-eb396627f5bb;255.0;255.0;255.0;0.23614451672784223;0.3604129879540462;0.21373622588262628;0.036825633958156155;0.0467914938482199;0.023804237852883294;0.0467914938482199;0.06449671882888788;0.03477152319312049;0.023804237852883294;0.03477152319312049;0.021941018729846513;0.5432455638811851;0.7371988990166615;0.4017736186113219;-0.6264302971706613;0.03729060814560614;0.7785849300691658;0.5589895706630762;-0.6746459766668395;0.48206168283442347;0.11792809564033986;0.004454108798424161;0.0008811670781265269;H_E_angle_thresh;0.01;0.01;-5.833638436160981;22.874880828894675;1.641155991173397;0.5250421944623431;-1.1682560528591939;-1.1823999866043797;0.23321692096188815;1.6974759608982186;0.5589895706630761;-0.6746459766668392;0.4820616828344236;1.4409112852658288;1.2103187477334172;0.11349879005761114;0.06925830060571128;0.10185349978379674;0.04602323231738989
125.0;IMG0125;TCGA-B8-A54H-01Z-00-DX1.7DE86788-D09C-471E-B62D-2597EEAC3326.svs;TCGA-B8-A54H-01Z-00-DX1.7DE86788-D09C-471E-B62D-2597EEAC3326;255.0;255.0;255.0;0.1049360076820256;0.1968115035144798;0.13099475899467677;0.01504498589167967;0.018972592757356122;0.01108840043085844;0.018972592757356122;0.02756966075674733;0.016573171660736078;0.01108840043085844;0.016573171660736078;0.010228199246679559;0.5212277621797082;0.7318521070030067;0.438992156431517;-0.8372679013710506;0.3389254787413887;0.42908272068872416;0.16523946643235876;-0.5912038678283325;0.789413646574449;0.05102321683409479;0.0016823141710867976;0.00013731488992498378;H_E_angle_thresh;0.01;0.01;-6.273978785611686;25.46673804055899;1.8629166460407154;0.01652445419483561;-0.37756888629854546;-1.4737257782123856;0.792422289158407;0.9019362493325107;0.1652394664323587;-0.5912038678283323;0.7894136465744489;1.1493357084896283;0.5971348004266737;0.06494172755081899;0.10002753489534964;0.07938474511676465;0.06625885226816577
126.0;IMG0126;TCGA-B0-5096-01Z-00-DX1.badbc354-928e-4f7c-9b3f-341154bafbac.svs;TCGA-B0-5096-01Z-00-DX1.badbc354-928e-4f7c-9b3f-341154bafbac;255.0;255.0;255.0;0.07372032332978597;0.13713480075909032;0.10573624097209537;0.0064635294346590015;0.009501575335473364;0.006058435774622431;0.009501575335473364;0.01614339635080323;0.011087229827027284;0.006058435774622431;0.011087229827027284;0.008483918348257307;0.43855694321900496;0.736964794989144;0.5143449217218067;-0.7367984712086879;-0.03285906368346653;0.6753134788810203;0.5145831520550813;-0.6751319670112317;0.5285839637565657;0.029535680839141248;0.0013344057757887257;0.0002207575187895656;H_E_angle_thresh;0.01;0.01;-10.043964581564065;21.52238435111939;1.616693538270517;0.574866472595913;-0.8396254045690865;-1.2398058159813536;0.1837184992022386;1.4416203833561732;0.5145831520550813;-0.6751319670112317;0.5285839637565656;0.931399079387532;0.8108946179863767;0.058642174908066586;0.0531677190202104;0.06412405327941764;0.04792761064681748
127.0;IMG0127;TCGA-B8-4151-01Z-00-DX1.70d1897f-f121-4e02-a028-91fadeff2229.svs;TCGA-B8-4151-01Z-00-DX1.70d1897f-f121-4e02-a028-91fadeff2229;255.0;255.0;255.0;0.2605633341528608;0.40653267250231234;0.22687667030978284;0.049167936650518745;0.05366407643614244;0.026517584299541146;0.05366407643614244;0.06507554615978292;0.03317957736921237;0.026517584299541146;0.03317957736921237;0.01849035530848184;0.6054410584008157;0.7088612497846642;0.3618796116890591;-0.749186688247759;0.3541301736888861;0.5597420175718769;0.2686269363910768;-0.610006187375836;0.7454743593232037;0.12784868804544156;0.003989511329981115;0.0008956387433608232;H_E_angle_thresh;0.01;0.01;-4.726835112087429;27.330983611755073;1.7776474832449132;0.020462885405471757;-0.6238195920255225;-1.3126981727960694;0.7749796514727595;1.1071721793388773;0.26862693639107693;-0.610006187375836;0.7454743593232034;1.491164755229536;0.6537567911235769;0.11064453931192217;0.1714743745378542;0.10426400168739616;0.0948836505195975
128.0;IMG0128;TCGA-CZ-5456-01Z-00-DX1.65910977-0870-43cf-8a78-91dd8a289312.svs;TCGA-CZ-5456-01Z-00-DX1.65910977-0870-43cf-8a78-91dd8a289312;255.0;255.0;255.0;0.1552117667105473;0.3067614384992787;0.20180652620249703;0.017589398875904813;0.02483753793675349;0.012094075597725181;0.02483753793675349;0.040932037094297054;0.02200817216604987;0.012094075597725181;0.02200817216604987;0.013969035197486386;0.4781867246406086;0.7717396276875271;0.41923192081973404;-0.7108305752054169;0.05973891377617574;0.7008217715895952;0.5158074735117969;-0.6331265349340206;0.5771424789701562;0.06827741168423865;0.0035782415470654648;0.0006348179363841226;H_E_angle_thresh;0.01;0.01;-6.575454887934028;24.784715487621718;1.6252687571163824;0.5174408414122791;-0.8849118944432578;-1.2516843415724428;0.28384798177083764;1.43004519175242;0.5158074735117969;-0.6331265349340206;0.5771424789701564;1.3131502848805168;0.8134285226078649;0.08849357887058795;0.11149715346966878;0.07751330458375247;0.06589052554702857
129.0;IMG0129;TCGA-BP-4173-01Z-00-DX1.caac2fb6-767e-4e13-87d4-1a8b9558120b.svs;TCGA-BP-4173-01Z-00-DX1.caac2fb6-767e-4e13-87d4-1a8b9558120b;255.0;255.0;255.0;0.11821728376568132;0.2538672136351248;0.16731639193916317;0.013147016114589061;0.02021203176377557;0.01238146429568117;0.02021203176377557;0.03746216793380783;0.024231116793555392;0.01238146429568117;0.024231116793555392;0.018569681702066975;0.41634867840836964;0.7550284765087641;0.5065429672283075;-0.684416269413225;-0.1064861457169392;0.7212732290421113;0.5985216354903867;-0.6469874036109242;0.4724184071548307;0.0648642529628736;0.003243514874044501;0.0010710979135457408;H_E_angle_thresh;0.01;0.01;-17.607038374990225;23.173160534352068;1.214153649885293;0.6047640668393909;-0.7100114851249546;-0.8059504021662525;0.1942691587302564;1.2871396250187996;0.5985216354903871;-0.6469874036109245;0.4724184071548307;0.8915742687177829;0.8337430694140295;0.09997325037680319;0.10159056598049322;0.09002827473174442;0.07443870530171434
130.0;IMG0130;TCGA-B8-A54F-01Z-00-DX1.7C46D299-64F5-42C0-8226-A1AB4FF5C879.svs;TCGA-B8-A54F-01Z-00-DX1.7C46D299-64F5-42C0-8226-A1AB4FF5C879;255.0;255.0;255.0;0.09898953539055629;0.23230529953022422;0.158572838836532;0.008559487802183411;0.012677188632918635;0.007655014789437146;0.012677188632918635;0.02516939202994603;0.01607343995945048;0.007655014789437146;0.01607343995945048;0.010667855992538678;0.4039233767564096;0.7707675484909075;0.49271014998984586;-0.8923060652833903;0.2132775832133013;0.39787254034070674;0.2015832125157586;-0.6003582752756974;0.7739083600400092;0.04208780002362914;0.0021160929202254366;0.00019284288081355245;H_E_angle_thresh;0.01;0.01;-8.226984017528594;20.070326621644195;2.060416289056212;0.1353898854145149;-0.4316569167869518;-1.7410173796001907;0.6779408891111096;0.9794018755812482;0.20158321251575861;-0.6003582752756974;0.7739083600400092;1.0279714371009452;0.6989077940950357;0.08120963789728668;0.10048056178114136;0.08151640462461389;0.062485517347560415
131.0;IMG0131;TCGA-B4-5836-01Z-00-DX1.a2edc515-7f94-4c37-a977-e1ac97f78977.svs;TCGA-B4-5836-01Z-00-DX1.a2edc515-7f94-4c37-a977-e1ac97f78977;255.0;255.0;255.0;0.16155432545134737;0.30356474483235246;0.1705921970947608;0.023494643511308068;0.029708105436052876;0.014337967300571602;0.029708105436052876;0.04392399956271669;0.022688687774865948;0.014337967300571602;0.022688687774865948;0.013451481641593058;0.5280920291869362;0.7537011757900737;0.3912203296377682;-0.7555589870619691;0.20674178516628267;0.6216015213431751;0.38762020816659615;-0.6238528447309658;0.6786443857735552;0.07651634568398377;0.003569780864512493;0.0007839981671215227;H_E_angle_thresh;0.01;0.01;-6.889665364287794;23.876364701427516;1.768509494993738;0.22681286517683114;-0.8016159550363526;-1.342540301325809;0.5779899247711145;1.298141454249367;0.38762020816659604;-0.6238528447309659;0.6786443857735551;1.339093729493031;0.8271863063225519;0.08132863154652213;0.10881283496894573;0.08723429410826967;0.07433238373211064
132.0;IMG0132;TCGA-BP-4165-01Z-00-DX1.1f8b54d9-1285-4226-a8f4-1ad789cd48c5.svs;TCGA-BP-4165-01Z-00-DX1.1f8b54d9-1285-4226-a8f4-1ad789cd48c5;255.0;255.0;255.0;0.09183082700728062;0.20032016916258544;0.13227428015400136;0.008128905207915984;0.013340942703227575;0.007990115498926928;0.013340942703227575;0.026934509625550416;0.017417031011791404;0.007990115498926928;0.017417031011791404;0.013434236739707828;0.3851316220498354;0.7660626222999679;0.5146082902676163;-0.6780933504896862;-0.14333921752697532;0.7208628695809118;0.6259896498496876;-0.6265795459745324;0.4642575048907821;0.04534157850348141;0.0024549116553939663;0.0007011614142988154;H_E_angle_thresh;0.01;0.01;-19.22444192692637;21.188013721257438;1.1899878477886072;0.6332504587220109;-0.7498818814577316;-0.7920400940751973;0.1803140810371619;1.3113197089389992;0.6259896498496875;-0.6265795459745321;0.46425750489078194;0.8029894070624497;0.9080279129182987;0.08526907075578248;0.0753505035245351;0.07994100620098292;0.05368208280782548
133.0;IMG0133;TCGA-CJ-4874-01Z-00-DX1.614D8D7D-E9FA-464D-A90F-C5C789664287.svs;TCGA-CJ-4874-01Z-00-DX1.614D8D7D-E9FA-464D-A90F-C5C789664287;255.0;255.0;255.0;0.1094994648620753;0.20701136429518718;0.1138862115232043;0.011708549140027245;0.015433459298617842;0.007953120350972285;0.015433459298617842;0.024090650805196085;0.012477638720845712;0.007953120350972285;0.012477638720845712;0.006930886291798396;0.5104187379909843;0.761920779929455;0.3986846335380655;-0.8537711459839225;0.39363864818234295;0.3407689025461055;0.10270122780663626;-0.5143202696461302;0.8514265194590436;0.04095876882668702;0.0014184588854796885;0.0003528585248549978;H_E_angle_thresh;0.01;0.01;-7.658004001714289;23.926028399728242;1.8852755124711587;-0.09701411001904409;-0.28600992281021087;-1.4857095696938247;0.938735338072664;0.7462708697154615;0.10270122780663625;-0.5143202696461304;0.8514265194590437;1.003880065064117;0.5286508146453979;0.07659333781380151;0.11031330995346258;0.07832456130968561;0.07148371258740113
134.0;IMG0134;TCGA-G6-A5PC-01Z-00-DX1.1E7A6945-7AC1-438D-B1EC-C45BEFC6851E.svs;TCGA-G6-A5PC-01Z-00-DX1.1E7A6945-7AC1-438D-B1EC-C45BEFC6851E;255.0;255.0;255.0;0.10081497120684538;0.17024701017914598;0.11620517571932414;0.009918992027879254;0.011489453490368883;0.0069858136916053915;0.011489453490368883;0.01746216743526217;0.011562283988235422;0.0069858136916053915;0.011562283988235422;0.008292463607515909;0.5014817593345143;0.721477450618031;0.477479144365979;-0.8246355013895323;0.2316560654590762;0.5160540254508773;0.26171040274088253;-0.6525379342120479;0.7111272104985703;0.03310021794688464;0.002319684387234097;0.00025372073653859924;H_E_angle_thresh;0.01;0.01;-12.700993018224832;24.80673839338123;1.574964041026059;0.15179224427000537;-0.44033510650568397;-1.1401476050346901;0.6316863218658365;0.9992414380260166;0.26171040274088264;-0.6525379342120482;0.7111272104985704;0.9248246142563769;0.7543786927228119;0.07215038923029062;0.07205650665633243;0.0732985465815085;0.052698145185119866
135.0;IMG0135;TCGA-B2-5635-01Z-00-DX1.04222a5c-a2b2-4206-8a54-66c7474982d8.svs;TCGA-B2-5635-01Z-00-DX1.04222a5c-a2b2-4206-8a54-66c7474982d8;255.0;255.0;255.0;0.19081979580598615;0.28053535545552977;0.16875230024668136;0.03547652584917448;0.04516354877261768;0.02409098776208232;0.04516354877261768;0.060678554814617494;0.032988938450407256;0.02409098776208232;0.032988938450407256;0.018863039947458304;0.5522960636038591;0.7319786575315427;0.3989690502357328;-0.7477751083166178;0.2234303371574608;0.625228975511991;0.3685124767355273;-0.6436506267813498;0.6707551156228505;0.11273637816133122;0.0018390187333294132;0.00044272371658966647;H_E_angle_thresh;0.01;0.01;-5.523619079031048;18.018217873759564;2.208056339411647;0.0349064097646205;-1.1796090099883374;-1.730367719811818;0.7331913461176911;1.654226911918573;0.36851247673552723;-0.6436506267813493;0.6707551156228502;1.3731028532643543;0.8981065916741162;0.08450627260248951;0.08609906545958929;0.09952058127240024;0.06901683278314576
136.0;IMG0136;TCGA-BP-4973-01Z-00-DX1.2f753bb4-d7f4-43fc-994a-f076e6d10c50.svs;TCGA-BP-4973-01Z-00-DX1.2f753bb4-d7f4-43fc-994a-f076e6d10c50;255.0;255.0;255.0;0.16760034005723548;0.3179943534112219;0.188380676309995;0.02008599570272264;0.026088332964714318;0.011973601749765342;0.026088332964714318;0.040597399520883495;0.02104106652006267;0.011973601749765342;0.02104106652006267;0.013536370745655741;0.5063799202315057;0.763995212668024;0.3998633409137122;-0.7018168748342926;0.09571150050144667;0.7058982808235115;0.5010313868253777;-0.638083555415827;0.5846511145321931;0.06890145007275676;0.004484919728816884;0.0008333961676882459;H_E_angle_thresh;0.01;0.01;-10.267100064083936;28.265765765681866;1.3771833045542279;0.44545185500398016;-0.6940490619105842;-0.9636573558972232;0.36976697763679267;1.2293909843832744;0.5010313868253781;-0.6380835554158273;0.5846511145321932;1.1043775388821084;0.7150989541955087;0.1094381787870439;0.1312182142106239;0.0920373985186502;0.07758246776491873
137.0;IMG0137;TCGA-BP-4975-01Z-00-DX1.3b4b3a5f-f2c1-41d7-9590-11dc5a6265d9.svs;TCGA-BP-4975-01Z-00-DX1.3b4b3a5f-f2c1-41d7-9590-11dc5a6265d9;255.0;255.0;255.0;0.2304536322979364;0.4100440939330798;0.2429832068331106;0.03099675206298763;0.04028884392562982;0.018581816571251773;0.04028884392562982;0.059126821771813984;0.02938862664979739;0.018581816571251773;0.02938862664979739;0.017724431210632084;0.5294950687853301;0.7579910501361228;0.3808996456359041;-0.6653281949353056;0.0925056454067083;0.7407976097369757;0.5262825905881237;-0.6456719550061218;0.5532941002418391;0.10203875543709312;0.0047055007020173414;0.0011037489063232947;H_E_angle_thresh;0.01;0.01;-6.881003254093228;27.376722400076677;1.4820948482640544;0.4732650767851571;-0.8574584993231573;-1.060722985542854;0.324475344676627;1.387588753505472;0.5262825905881237;-0.6456719550061214;0.5532941002418392;1.304598659139652;0.7796909211761633;0.12542772162453703;0.14477691915584415;0.10038426361670029;0.07846606354715784
138.0;IMG0138;TCGA-CJ-6031-01Z-00-DX1.372B4225-F672-4E8F-9873-3A4FE6A7982A.svs;TCGA-CJ-6031-01Z-00-DX1.372B4225-F672-4E8F-9873-3A4FE6A7982A;255.0;255.0;255.0;0.15369081789288533;0.268633088754758;0.14415875068135847;0.015046337241705954;0.01818506121455895;0.009650258284261408;0.01818506121455895;0.02671012081538322;0.01463372520790914;0.009650258284261408;0.01463372520790914;0.0088427234071526;0.5316283096255418;0.7412831412825861;0.4097202031324682;-0.8199606932236784;0.32923894940798437;0.4682586633057325;0.21221640363749839;-0.5848940234289873;0.7828557845377511;0.047840273851915256;0.0022334700143270166;0.0005254375979995178;H_E_angle_thresh;0.01;0.01;-7.730242931284008;23.893347694538537;1.840457589108068;-0.0014829360110878635;-0.5000188524493066;-1.4132149488183554;0.8123720859504378;0.990040550489869;0.2122164036374984;-0.5848940234289871;0.782855784537751;1.0072885215305791;0.6726919050467932;0.10442935112600683;0.10685045347545379;0.08828674819956404;0.06812703529300723
139.0;IMG0139;TCGA-AK-3429-01Z-00-DX1.3501F4D9-4764-4D30-A5BC-B0FF1A494CFE.svs;TCGA-AK-3429-01Z-00-DX1.3501F4D9-4764-4D30-A5BC-B0FF1A494CFE;255.0;255.0;255.0;0.12093803597087105;0.1754987184036879;0.11854841204324033;0.025243517736010572;0.030473069059881442;0.019200566556585013;0.030473069059881442;0.03846437285269525;0.0242794796771446;0.019200566556585013;0.0242794796771446;0.015574796051780745;0.5616021497008243;0.6991534813244848;0.4424787396059455;-0.8196503059652204;0.39704456144539124;0.4129515615150982;0.11303274473591095;-0.5945923189703097;0.7960424441190156;0.07830812018707133;0.0008086213704110694;0.00016594508300416466;H_E_angle_thresh;0.01;0.01;-7.097771507687866;18.38584571611136;2.219503251508485;-0.3631672090031247;-0.5864171953293902;-1.7291592110641987;1.116532193843532;1.0795066072204607;0.11303274473591092;-0.5945923189703094;0.7960424441190155;1.2816603547382064;0.5145039737596397;0.05273166035038508;0.11156633392577336;0.08261888411759763;0.09881385011834029
140.0;IMG0140;TCGA-BP-4355-01Z-00-DX1.d66c8a3b-0bc0-4a40-93e7-005bef5cf25c.svs;TCGA-BP-4355-01Z-00-DX1.d66c8a3b-0bc0-4a40-93e7-005bef5cf25c;255.0;255.0;255.0;0.19338869213963578;0.330288359931986;0.1872772378940486;0.016319622593797545;0.021773412102161178;0.009846456333828045;0.021773412102161178;0.033961472193928345;0.01680425354433866;0.009846456333828045;0.01680425354433866;0.009867242996648885;0.5089835079407329;0.7706312465058118;0.3834882925895454;-0.725579493599986;0.1444164303121182;0.6728137135367356;0.46310926044674744;-0.6207023252452049;0.6326598108965531;0.05670457046696896;0.0028555302526835366;0.0005882370647222824;H_E_angle_thresh;0.01;0.01;-9.793230677023532;22.01783931814134;1.6381022328219697;0.29409294025406246;-0.9105622513117833;-1.1921987231757785;0.5186504727433591;1.3815415620887845;0.46310926044674755;-0.6207023252452049;0.6326598108965533;0.9945167212689476;0.7219453117962316;0.12237015966589708;0.13815295057608729;0.0903142809280757;0.07147398535883331
141.0;IMG0141;TCGA-B8-5550-01Z-00-DX1.f9c84121-b555-486b-9049-9b87c7268e0a.svs;TCGA-B8-5550-01Z-00-DX1.f9c84121-b555-486b-9049-9b87c7268e0a;255.0;255.0;255.0;0.14143740736246732;0.3052961144833877;0.15318541641932734;0.013906911320296825;0.02089143664305137;0.009911523082060081;0.02089143664305137;0.039235249430022975;0.019246196926120163;0.009911523082060081;0.019246196926120163;0.01158093436879594;0.4439880479048316;0.7997315681161538;0.4041089361498141;-0.7758886847867331;0.11755198038330433;0.6198211683444473;0.44818674917669055;-0.5887367415631886;0.6726943488658047;0.060558789749921016;0.002823876168673114;0.0013404292005216205;H_E_angle_thresh;0.01;0.01;-9.050373109057544;19.366231458261606;1.8475622407385002;0.32423031117231416;-0.9471859229037339;-1.4633730194375998;0.5082981815359868;1.4198398026755874;0.4481867491766909;-0.5887367415631889;0.6726943488658051;1.039164981563925;0.9433277660415145;0.1035473679642557;0.08782977207672249;0.09245826653061533;0.05725252688904884
142.0;IMG0142;TCGA-AK-3455-01Z-00-DX1.58C308CD-4338-47E2-A8B0-EA0649F33358.svs;TCGA-AK-3455-01Z-00-DX1.58C308CD-4338-47E2-A8B0-EA0649F33358;255.0;255.0;255.0;0.07951214190525545;0.11212188074984404;0.07865571611153543;0.01569736609423662;0.018064118493304953;0.011263707324239092;0.018064118493304953;0.022045337961389803;0.013856679195196559;0.011263707324239092;0.013856679195196559;0.008888461343363218;0.5768771301292843;0.6913132246230659;0.4350848218394433;-0.8016087270025505;0.3767811268765552;0.46417607782282816;0.15695931169303576;-0.6165403538219479;0.7715191291095483;0.04584006233199702;0.0006843528821058422;0.00010675018488678929;H_E_angle_thresh;0.01;0.01;-8.633414162322879;24.334568185731765;1.779038794181425;-0.10739384945205119;-0.4477521470505795;-1.2972585378760428;0.8752521157659757;0.963352726183886;0.15695931169303565;-0.6165403538219477;0.7715191291095483;1.207543391047685;0.48683521444791406;0.03900303691271648;0.0726737763052622;0.06806211491581998;0.07560254243257047
143.0;IMG0143;TCGA-A3-3306-01Z-00-DX1.bfd320d3-f3ec-4015-b34a-98e9967ea80d.svs;TCGA-A3-3306-01Z-00-DX1.bfd320d3-f3ec-4015-b34a-98e9967ea80d;255.0;255.0;255.0;0.11036614291976893;0.2503636255805147;0.15524899396982453;0.00822405731566901;0.013787344907408017;0.007202153141280277;0.013787344907408017;0.02695404882639112;0.015018002766529811;0.007202153141280277;0.015018002766529811;0.009765228779291783;0.41128313186365106;0.7918971700869607;0.45138127725093985;-0.6822463238073609;-0.060954420307760604;0.7285770462320964;0.6044717851941216;-0.6076046664182296;0.5151994082401719;0.04267496327637002;0.001764625154602018;0.0005037464903798663;H_E_angle_thresh;0.01;0.01;-7.434909590519963;19.131981362588704;1.7425885214310433;0.709074779959232;-1.208286421352608;-1.393630189612569;0.09397450985933248;1.7459443177603597;0.6044717851941215;-0.6076046664182297;0.5151994082401725;0.8963235308491366;0.7679446208168775;0.10167313972561268;0.09165655006877456;0.09636819970455275;0.06831410025148549
144.0;IMG0144;TCGA-CZ-5989-01Z-00-DX1.c6fd2257-4742-4c4e-ade2-995f54f1cfa8.svs;TCGA-CZ-5989-01Z-00-DX1.c6fd2257-4742-4c4e-ade2-995f54f1cfa8;255.0;255.0;255.0;0.14507309230044219;0.3468457479011353;0.26512657553305197;0.022587661988410928;0.03350744172439001;0.021138994327530372;0.03350744172439001;0.06470393375423636;0.04980613960489794;0.021138994327530372;0.04980613960489794;0.054782699323814216;0.3579768184558866;0.7062486789116827;0.610790799688162;-0.6020162607207823;-0.32545121895836354;0.7291487680208224;0.7137429644318527;-0.6287243494680468;0.30866919689209843;0.12476212641112236;0.015098771385454448;0.0022133972698847493;H_E_angle_thresh;0.01;0.01;-19.483019951730963;23.031951617449522;1.0270815027755384;0.8520848307765605;-0.6393437296936935;-0.6631567178446932;-0.10545201052259522;1.318638850457553;0.7137429644318523;-0.6287243494680465;0.3086691968920983;1.3590684540464784;1.4778144880163406;0.10118580693881839;0.07335982538735464;0.09107935697870581;0.0575300754573067
145.0;IMG0145;TCGA-CZ-5455-01Z-00-DX1.f62e1d32-8a1e-4708-a0ba-93516a0b3dab.svs;TCGA-CZ-5455-01Z-00-DX1.f62e1d32-8a1e-4708-a0ba-93516a0b3dab;255.0;255.0;255.0;0.12444962525385457;0.3842402259759692;0.2932080917179668;0.009125263034451705;0.01570399033198425;0.009893772493441437;0.01570399033198425;0.03797127903105121;0.02820429195386862;0.009893772493441437;0.02820429195386862;0.02819729109749081;0.3008298244673506;0.7374025416209004;0.6047635143772968;-0.5910842386803506;-0.35348004379560277;0.7250319175194487;0.7484122122831862;-0.5755774059579599;0.3295296803872028;0.06750895234809057;0.006380724192192365;0.0014041566227107642;H_E_angle_thresh;0.01;0.01;-15.873539680615066;16.642324151471254;1.2138433701871014;1.0229370023799857;-0.9700970649536005;-0.9046203297789741;-0.2573057573240002;1.6051043454602645;0.7484122122831864;-0.5755774059579606;0.3295296803872031;0.9809116407459817;1.054591013448164;0.1323644136261787;0.12288303970834069;0.09688562859340419;0.07885464632029479
146.0;IMG0146;TCGA-BP-5202-01Z-00-DX1.d7e64bbb-d747-4a01-a5d6-26ad5a1e8a13.svs;TCGA-BP-5202-01Z-00-DX1.d7e64bbb-d747-4a01-a5d6-26ad5a1e8a13;255.0;255.0;255.0;0.1564257860629751;0.43054498871891494;0.357996324083267;0.010073590822224534;0.017513935567867258;0.012994193916058334;0.017513935567867258;0.04303348743341057;0.040299009198499484;0.012994193916058334;0.040299009198499484;0.04942327830734528;0.2528475893671589;0.6651837497656359;0.7025657802646982;-0.6230516172150012;-0.4435980494876776;0.6442262434708007;0.7401856380915451;-0.6006257982624921;0.30228111357568554;0.09225456543124297;0.009107293552335806;0.0011684975794015963;H_E_angle_thresh;0.01;0.01;-26.51763687841594;10.944119123741986;1.0846582216222558;0.9236880530607032;-0.8206187966337799;-0.7309960625949565;-0.16431800360546048;1.4634693835712063;0.7401856380915453;-0.6006257982624917;0.3022811135756852;0.877932770170219;1.075522985572269;0.15580877826759307;0.1575158028052126;0.09514321237454923;0.08308579318783249
